soldier_acft_id,test_date,uic,mos,sex,rank,rank_category,pay_grade,age_at_test,test_type,profile,raw_plank,raw_strength_deadlift,raw_standing_power_throw,raw_hand_release_push_up,raw_sprint_drag_carry,raw_2mi_run,raw_alt_aerobic,plank_score,strength_deadlift_score,alt_aerobic_event,standing_power_throw_score,hand_release_push_up_score,sprint_drag_carry_score,2mi_run_score,alt_aerobic_score,total_score,test_status,deadlift_not_attempted,plank_not_attempted,power_throw_not_attempted,pushup_not_attempted,sprint_not_attempted
045B923A-BDAB-4B2F-958D-ECA13B4268E7,4/21/2022,W00112,25A,M,MAJ,Officer,O4,33,DIAGNOSTIC,none,91,340,11.9,46,'01:49','18:44',,65,100,,95,91,89,70,,510,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B2D7D7C4-49F5-481E-A819-9ADAF53ACAE8,8/18/2022,W00113,35P,M,SSG,NCO,E6,33,DIAGNOSTIC,none,97,180,9.6,27,'01:51','19:23',,66,70,,78,73,87,67,,441,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
ECDCBCD0-9A83-4217-9A3F-3139ABB70B70,7/12/2022,W00113,35P,F,SGT,NCO,E5,21,DIAGNOSTIC,none,135,160,6.5,20,'02:12','21:25',,74,87,,90,72,93,65,,481,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BFABE325-ACF8-499C-8680-724335727A7C,5/13/2022,W00101,35S,M,SSG,NCO,E6,30,RECORD,none,90,200,7.7,20,'01:59','17:09',,63,71,,63,66,76,80,,419,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CA20A7B7-4F9C-4C6E-8FBE-8925527C3128,8/17/2022,W00113,35N,F,SGT,NCO,E5,21,DIAGNOSTIC,none,95,170,6.1,27,'02:18','18:29',,61,91,,85,80,88,86,,491,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
75A04E40-C35D-4E9C-80F6-CA42669E284B,7/12/2022,W00111,35N,M,SPC,Enlisted,E4,27,DIAGNOSTIC,none,120,180,9.6,29,'1:55','15:43',,72,69,,77,73,80,90,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F0DE4C65-78AE-42A2-9BB8-662E08E178D4,11/2/2022,W00133,35S,M,SGT,NCO,E5,21,RECORD,Permanent Profile,90,140,11.6,20,'01:40',,'27:06',60,60,5 KM Row,96,64,93,0,60,433,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C4470371-670D-4F15-AC98-4502CB5C4095,5/19/2022,W00113,35N,M,SPC,Enlisted,E4,25,DIAGNOSTIC,none,92,260,8.3,46,'01:45','16:35',,62,84,,68,90,88,84,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6CBAA19F-33CF-479D-81A4-FF79E62454B0,5/16/2022,W00122,35N,M,SPC,Enlisted,E4,20,DIAGNOSTIC,none,88,210,9.7,24,'01:51','19:38',,56,74,,84,67,82,65,,428,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
1B1EF692-A145-451E-98A6-A4BF73A20CF7,10/5/2022,W00122,35N,M,SPC,Enlisted,E4,20,RECORD,none,92,180,6.2,25,'02:19','23:04',,60,68,,60,68,61,28,,345,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
D6483ACD-A2D4-4DD8-A9D1-E4C15A48E9A1,10/26/2022,W00101,35Z,M,SGM,NCO,E9,40,RECORD,none,120,200,8.3,20,'1:50','16:42',,75,76,,68,70,91,86,,466,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
ED92425A-406A-4260-B849-7E6DA1AFC23A,6/29/2022,W00113,35P,M,SSG,NCO,E6,31,DIAGNOSTIC,none,223,340,12,58,'01:45','16:45',,100,100,,95,98,90,83,,566,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D58E469F-BC05-4262-A146-278F91A6AD46,6/7/2022,W00121,35S,F,SFC,NCO,E7,35,RECORD,none,136,180,6.5,35,'02:14','21:12',,78,93,,88,94,94,65,,512,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C7F49F7E-BEA3-4266-A4F2-21BECB70D010,8/2/2022,W00113,352N,F,CW2,Warrant,W2,35,DIAGNOSTIC,none,154,160,5,22,'02:26','19:16',,84,88,,65,81,86,79,,483,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C4A6C4FB-F97E-47AE-9A8E-5883D0C751DF,8/11/2022,W00129,35S,M,SSG,NCO,E6,27,RECORD,none,140,220,8.6,32,'02:06','18:53',,78,75,,69,77,70,69,,438,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0AC9D68E-D724-4E2A-8D72-41C6EA4E4352,5/18/2022,W00101,25B,M,SSG,NCO,E6,25,RECORD,none,92,300,10.7,37,'01:51','22:00',,62,89,,89,82,82,60,,464,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5A24B806-5680-4FF4-A6B4-E02A1C5E05B0,4/22/2022,W00113,35A,M,CPT,Officer,O3,27,RECORD,none,180,290,9.6,45,'01:39','15:54',,90,88,,77,89,94,89,,527,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
589B515A-E592-40CD-B257-FC0B04A56373,8/24/2022,W00115,35A,M,CPT,Officer,O3,27,DIAGNOSTIC,none,86,230,9.7,20,'01:44','16:05',,62,77,,78,66,90,88,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
19741238-9E50-4E06-88E2-69A81EB6FD08,7/27/2022,W00112,35N,M,SGT,NCO,E5,25,DIAGNOSTIC,none,110,160,7.4,20,'2:29','21:49',,67,65,,62,66,60,60,,380,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DA2C13FB-DE18-4A22-ABEA-49B0CF29A19C,12/14/2022,W00101,35P,M,SGT,NCO,E5,30,RECORD,none,126,220,8,31,'01:44','19:33',,74,75,,64,75,90,66,,444,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
43808F60-956E-4193-983A-9E71DE167DDF,10/25/2022,W00112,35N,M,SGT,NCO,E5,32,RECORD,none,111,300,12.9,32,'1:40','20:18',,69,89,,99,77,94,63,,491,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
EE8C2075-2943-40B8-934A-CBF9900E008B,5/26/2022,W00129,35T,M,SSG,NCO,E6,31,RECORD,none,91,290,9.6,37,'01:59','18:15',,63,88,,77,82,76,73,,459,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2E81334A-1DDD-4502-ACB6-3B1D5E6A7698,8/31/2022,W00129,25B,M,SPC,Enlisted,E4,20,RECORD,none,104,280,11.3,40,'01:44','18:18',,64,90,,95,84,89,71,,493,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7B4CEBEE-46FD-4FFF-903D-333CB5C7D790,10/27/2022,W00111,92Y,M,SSG,NCO,E6,32,RECORD,none,96,240,10,38,'1:50','16:08',,66,81,,82,84,88,88,,489,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D1E80C47-EB07-4CA7-AD6D-9667D4EC3EB4,6/28/2022,W00122,35N,M,SPC,Enlisted,E4,18,DIAGNOSTIC,none,202,140,7.7,23,'01:50','14:33',,94,60,,66,66,83,95,,464,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C82D7357-8991-4F1C-A5AE-17BAF21B7055,10/1/2022,W00129,26B   ,M,MAJ,Officer,O4,35,RECORD,none,90,220,9.3,16,'02:06','17:36',,64,77,,75,65,72,78,,431,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BFB8353F-7817-42AE-97CA-ACB3ED1A949A,7/20/2022,W00101,42A,M,SGT,NCO,E5,31,DIAGNOSTIC,none,151,180,7.7,31,'02:32','20:54',,82,69,,63,75,60,61,,410,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8CF751AB-7CCB-4F96-BE3F-B7B4D6D52606,4/26/2022,W00112,35P,M,SSG,NCO,E6,27,DIAGNOSTIC,none,150,390,12.1,51,'01:25','13:57',,81,100,,95,94,100,99,,569,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B7823D84-837A-4A75-B11B-FA1AFC70EE70,10/19/2022,W00145,35S,F,SSG,NCO,E6,27,RECORD,none,126,130,4.4,20,'02:45','20:53',,74,64,,60,79,69,67,,413,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AB948E1A-49B1-4B18-A7E6-7FB16C2EEF59,7/20/2022,W00113,35N,M,SSG,NCO,E6,22,DIAGNOSTIC,none,90,220,8.6,20,'02:10','18:56',,61,75,,70,66,67,69,,408,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
05E76C9E-A37F-4D40-BF9D-54AF31C62B72,10/17/2022,W00122,35N,F,SGT,NCO,E5,30,RECORD,Permanent Profile,155,140,6,15,,,'24:49',83,71,5 KM Row,79,72,60,0,60,425,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
B28DCB91-B754-4E3C-AC41-AA5634A8BB1B,11/9/2022,W00145,35N,M,CPL,NCO,E4,24,RECORD,none,117,250,8.4,20,'2:20','21:28',,69,81,,68,66,62,60,,406,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
4D42E694-7564-4641-8848-4460C5C53A60,11/2/2022,W00112,35N,M,SGT,NCO,E5,28,RECORD,none,120,140,7.4,30,'02:04','15:16',,72,60,,61,74,72,93,,432,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2E973E67-DA1E-4345-BA9C-0C20B2D14A20,10/17/2022,W00133,35S,F,SGT,NCO,E5,24,RECORD,none,87,140,5.2,15,'03:14','21:57',,60,71,,69,70,60,63,,393,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8332E5A3-0D48-43B4-B31F-83CA295C47B2,10/3/2022,W00131,56M,M,SPC,Enlisted,E4,19,RECORD,none,135,240,9.6,43,'01:45','17:53',,74,82,,83,88,88,73,,488,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9993A7AD-2037-46E5-9DAB-A212634A25A9,10/2/2022,W00111,92Y,M,SPC,Enlisted,E4,20,RECORD,none,91,140,10.2,10,'01:54','20:00',,60,60,,87,60,79,64,,410,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B6485007-230B-4C99-887B-99A306175F8D,8/3/2022,W00101,35S,M,SGT,NCO,E5,20,DIAGNOSTIC,none,94,270,11.2,23,'01:53','20:52',,61,87,,94,66,80,61,,449,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7660B0E9-0592-4582-A214-01D0ED0575F2,6/21/2022,W00132,352S,M,WO1,Warrant,W1,27,DIAGNOSTIC,none,210,280,9.9,30,'02:01','16:39',,100,87,,80,74,74,84,,499,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
978DB487-F034-47D1-B1DE-F89D9360487F,10/21/2022,W00113,35P,M,SSG,NCO,E6,26,RECORD,none,121,240,10.2,34,'02:00','17:25',,71,79,,85,79,74,78,,466,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8830116C-E28C-4114-B5B0-FA46BDA5A501,4/28/2022,W00111,35N,M,SGT,NCO,E5,26,DIAGNOSTIC,none,85,220,7.2,27,'02:12','20:43',,60,75,,61,72,65,62,,395,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6F3E6B84-7106-43B7-9843-C403808B1194,6/22/2022,W00112,255A  ,M,CW3,Warrant,W3,39,RECORD,none,135,250,11.2,54,'01:47','12:35',,80,86,,93,98,94,100,,551,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9376E68F-EED1-47DF-B1A0-8E73F7B286D1,6/7/2022,W00111,35F,M,CPL,NCO,E4,20,DIAGNOSTIC,none,123,200,6,30,'02:13','20:59',,70,72,,60,72,64,61,,399,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
12B29F32-9375-4840-844B-5F46AA72ABC0,9/28/2022,W00114,35N,F,SGT,NCO,E5,27,DIAGNOSTIC,none,123,160,6.1,31,'1:57','16:03',,73,86,,80,90,99,97,,525,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BAAE1FDA-6BB9-4C6F-A6BA-42FB52F2B85F,5/3/2022,W00121,25B,M,CPL,NCO,E4,18,DIAGNOSTIC,none,242,170,6.3,28,'1:56','14:30',,100,67,,60,70,77,95,,469,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5EB79B0B-A3DF-4828-9F41-E3C6348AB204,10/7/2022,W00114,35P,M,SPC,Enlisted,E4,18,DIAGNOSTIC,none,225,160,6,23,'1:55','14:55',,100,64,,60,66,78,93,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
757BD0F9-DEAD-4370-908C-E0B0555FDA9B,9/5/2022,W00112,35N,F,SPC,Enlisted,E4,18,DIAGNOSTIC,none,85,140,3.8,15,'3:07','24:05',,50,71,,54,66,61,38,,340,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
E33FF89E-A063-4CED-9D5C-0BED7A61BF71,10/1/2022,W00111,35S,M,SGT,NCO,E5,27,RECORD,none,165,240,8.5,42,'2:11','19:08',,86,79,,68,86,67,68,,454,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0D6B7DD0-084F-4E2E-8487-43ED40D089B4,4/25/2022,W00101,35A,M,MAJ,Officer,O4,33,DIAGNOSTIC,none,82,240,11.8,25,'1:46','16:00',,62,81,,95,72,91,89,,490,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
55249BFB-16E6-49DC-B416-CCE0021F98EA,8/17/2022,W00122,35S,M,SSG,NCO,E6,33,DIAGNOSTIC,none,141,280,7.8,35,'1:55','17:23',,80,88,,63,82,83,80,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9C114AB0-F430-4658-8D2C-E268CAF09AB9,11/22/2022,W00114,35P,M,SSG,NCO,E6,27,RECORD,none,93,200,8.3,24,'01:50','16:17',,64,71,,66,70,85,86,,442,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
66D35480-423C-4E08-BC6C-34F0E4430675,6/22/2022,W00145,35N,M,SSG,NCO,E6,21,DIAGNOSTIC,none,93,340,10,32,'01:54','19:28',,61,100,,87,75,79,65,,467,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1A4F3737-23DD-46CB-B8A7-808686E45A34,5/18/2022,W00122,35N,M,SPC,Enlisted,E4,19,DIAGNOSTIC,none,95,180,6.7,27,'2:04','20:10',,61,68,,61,69,69,63,,391,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6BE4AEA8-A578-4759-ABD5-47A68E988E32,9/3/2022,W00114,35N,M,SPC,Enlisted,E4,18,DIAGNOSTIC,none,220,200,6.3,35,'2:06','16:20',,100,72,,60,78,68,84,,462,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
874AE4CE-A3B9-456D-AC84-827037C26EE3,9/27/2022,W00133,35A,M,CPT,Officer,O3,39,DIAGNOSTIC,none,110,300,11.9,31,'01:44','19:17',,72,93,,96,81,95,69,,506,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
091F0DC3-3B22-4346-B863-BC0982E6C19E,10/6/2022,W00133,352S,M,CW4,Warrant,W4,39,RECORD,none,75,140,9.4,11,'02:04','18:12',,61,60,,78,61,78,75,,413,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D7A872B6-B03B-482A-9116-434D2FA39DD0,5/20/2022,W00121,35A,M,MAJ,Officer,O4,32,DIAGNOSTIC,none,200,340,9.9,46,'01:37','15:19',,98,100,,81,91,98,93,,561,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6BA38DA7-9639-4EE2-83A9-5DE7F14804A7,6/24/2022,W00131,56A,M,CPT,Officer,O3,44,DIAGNOSTIC,none,75,340,9.7,41,'02:03','20:23',,61,100,,85,91,83,65,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BC5455DC-64A6-4BB3-9847-9D39EE3E9163,4/2/2022,W00113,35P,F,SSG,NCO,E6,30,DIAGNOSTIC,none,122,160,5.7,23,'02:25','19:40',,73,86,,76,83,83,75,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7A53A223-38D2-4A7F-98BF-89450D87B503,11/9/2022,W00113,35P,F,SGT,NCO,E5,21,RECORD,none,135,160,6.5,20,'2:12','21:25',,74,87,,90,72,93,65,,481,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
90D6DCCB-5847-4F2B-9246-EC200C2CD687,6/27/2022,W00133,35S,M,SGT,NCO,E5,21,DIAGNOSTIC,none,100,310,13.2,39,'01:26','15:56',,63,95,,100,83,100,87,,528,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DC25C534-DA43-479D-B807-E15FB5B13155,10/3/2022,W00111,35S,M,SGT,NCO,E5,24,RECORD,none,105,240,8.4,30,'02:10','19:27',,66,79,,68,73,67,66,,419,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CF02CA3B-A7E9-49E8-88B1-CAB95A4CB192,8/9/2022,W00113,35P,M,SGT,NCO,E5,31,DIAGNOSTIC,none,90,300,10.6,29,'01:38','19:30',,63,89,,86,73,95,66,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BB2E1222-A12A-4431-8FBA-B1AE96C6A1DB,8/31/2022,W00101,352S,M,CW4,Warrant,W4,52,DIAGNOSTIC,none,120,140,7.4,21,'02:26','16:03',,75,60,,71,80,77,97,,460,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3275F992-AD23-4F3A-90FC-FD5557CC4D43,11/10/2022,W00129,25S,M,SGT,NCO,E5,27,RECORD,none,120,200,8.3,36,'01:50','16:38',,72,71,,66,81,85,84,,459,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
16DCB8C1-2A2D-4D20-B7C6-4C750F6B8561,4/1/2022,W00112,35N,M,SSG,NCO,E6,26,DIAGNOSTIC,none,123,250,8.6,42,'01:48','17:18',,71,81,,70,86,85,79,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5A237396-58CF-439E-B55E-E157C26A9290,8/22/2022,W00113,35N,M,SGT,NCO,E5,24,DIAGNOSTIC,none,117,140,12.7,27,'01:48','15:19',,69,60,,98,72,85,92,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
47BC1D77-9B4E-4BB8-AA63-BA1B5BD96AC5,10/1/2022,W00112,35A,M,CPT,Officer,O3,26,RECORD,none,165,250,8,40,'01:59','15:18',,84,81,,65,84,75,92,,481,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F90B8FD5-674B-4B85-8247-E0D22ABE9155,4/15/2022,W00132,35S,M,SGT,NCO,E5,29,DIAGNOSTIC,none,153,220,6.9,36,'01:41','15:33',,82,75,,60,81,93,91,,482,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
67C05B5A-FB95-42DF-8068-863F20041337,4/25/2022,W00112,35N,M,SPC,Enlisted,E4,23,DIAGNOSTIC,none,95,140,7.3,21,'2:24','24:10',,63,60,,62,68,61,0,,314,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
4E872775-8EB5-427C-A9C5-099447293AAB,9/3/2022,W00113,35N,M,PFC,Enlisted,E3,20,DIAGNOSTIC,none,220,300,9.2,50,'1:33','15:57',,100,93,,79,95,98,87,,552,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
633F77AC-6DF4-4DB8-B2EB-4813263B66CC,9/5/2022,W00122,35N,M,SPC,Enlisted,E4,24,DIAGNOSTIC,none,59,160,6.8,14,'2:27','20:13',,8,65,,60,63,60,63,,319,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
205604B5-2A54-4CA8-9B16-F4D43FE4FDE7,9/9/2022,W00113,35N,M,SFC,NCO,E7,37,DIAGNOSTIC,none,107,150,7,25,'02:25','17:27',,71,68,,61,75,64,81,,420,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
491CC7DF-B4D1-4606-B831-930A005193C2,4/18/2023,W00114,35P,M,SSG,NCO,E6,35,RECORD,none,90,200,10.7,20,'01:51','19:04',,64,73,,88,68,87,68,,448,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B7A56C45-7ED4-4273-835D-8FBC364D6616,9/5/2023,W00112,35N,M,SSG,NCO,E6,27,RECORD,none,104,200,10,31,'02:01','18:40',,67,71,,81,75,74,70,,438,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0C2ECD52-9C7F-4FD7-B772-FDF710511ACE,11/9/2023,W00122,35S,M,SPC,Enlisted,E4,21,RECORD,none,221,240,8.1,27,'1:44','14:03',,100,82,,69,69,89,97,,506,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7ED3B5AF-A008-4336-9AFC-7DF3728097BA,1/20/2023,W00116,35A,M,MAJ,Officer,O4,31,RECORD,none,123,270,10.5,36,'01:52','15:34',,73,85,,85,81,83,91,,498,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E21C4348-0A2C-4F7B-BE40-17A8B52329C5,3/16/2023,W00101,35F,M,SGT,NCO,E5,27,RECORD,none,140,230,8.4,50,'01:48','16:44',,78,77,,67,93,87,83,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CC57B8F9-67CF-4147-ADCF-3134DF5E06EC,9/5/2023,W00113,35P,M,SPC,Enlisted,E4,23,RECORD,none,126,200,8.6,41,'2:02','17:44',,72,71,,70,85,72,76,,446,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3E998B08-CC64-4E2C-AC53-B37A522265FC,9/19/2023,W00111,35S,M,SPC,Enlisted,E4,17,RECORD,none,145,140,7.3,14,'02:17','18:53',,77,60,,63,61,62,68,,391,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1FFA5F67-F517-47FE-B2EA-6BD9D09D93D4,11/8/2023,W00145,35N,M,SPC,Enlisted,E4,26,RECORD,none,98,200,7.2,20,'01:54','17:40',,64,71,,61,66,79,77,,418,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8E861291-54D6-4275-9D27-ECC0C19DF3F2,8/23/2023,W00111,35N,M,SGT,NCO,E5,24,DIAGNOSTIC,none,120,160,8.3,20,'01:40','16:17',,70,65,,68,66,93,86,,448,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B14FDABD-DAB6-4963-8F1E-F29536E3D4E3,9/26/2023,W00101,25B,F,SPC,Enlisted,E4,19,DIAGNOSTIC,none,95,120,3.5,10,'2:55','18:45',,61,60,,32,60,64,84,,361,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
E20CBCEC-7612-4966-83FF-2B226CD8F116,7/18/2023,W00114,35N,M,SGT,NCO,E5,20,RECORD,none,90,240,8.9,33,'01:49','19:00',,60,82,,76,76,84,68,,446,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
86A63C33-E88F-4A15-8D83-314649B7D518,9/19/2023,W00122,35Z,M,SGM,NCO,E9,42,RECORD,none,150,340,11.6,40,'01:53','15:40',,84,100,,97,90,92,94,,557,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7BEC8770-2619-4A5E-B44B-75F64FA098EC,10/2/2023,W00113,52B,M,LTC,Officer,O5,37,RECORD,none,178,280,9.6,46,'01:44','16:23',,93,91,,80,94,95,88,,541,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B209DAB3-C54A-438B-970E-A56D51A74408,8/7/2023,W00112,35N,M,SSG,NCO,E6,23,RECORD,none,105,250,10.8,45,'01:37','18:32',,66,81,,89,89,95,71,,491,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6785A6B9-4746-46E5-9105-1DD75680239C,4/10/2023,W00112,35N,M,SSG,NCO,E6,28,RECORD,none,210,310,9.6,49,'01:35','15:20',,100,90,,77,93,97,92,,549,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
311B9C63-C580-446C-B3E6-A5C68F401ACE,8/3/2023,W00101,35N,M,SGT,NCO,E5,28,RECORD,none,106,200,8.4,45,'01:55','21:29',,68,71,,67,89,80,60,,435,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
4D0FB5FF-EA37-49BA-80F2-B93AEE1C677A,11/20/2023,W00114,35P,M,SGT,NCO,E5,29,RECORD,none,230,290,10.1,38,'01:50','20:16',,100,88,,82,83,85,63,,501,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2CC2D917-F998-4EDB-B40D-FCCD335DB7BC,5/17/2023,W00114,35N,F,SGT,NCO,E5,20,RECORD,none,92,170,4.9,26,'02:24','18:59',,60,91,,66,79,83,82,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
15A3812A-357C-4EF3-8376-DBE474B60C0A,4/1/2023,W00101,35A,M,CPT,Officer,O3,41,RECORD,none,220,340,10.3,51,'1:40','15:55',,100,100,,86,96,98,91,,571,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5ED3FC4C-9DFE-4A03-A9A1-DA6353F77743,3/20/2023,W00101,35Z,M,SGM,NCO,E9,47,RECORD,Permanent Profile,78,140,9.2,17,'02:09','16:47',,62,60,,85,72,84,90,,453,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
45A957EB-B225-42A3-BD0D-7BD3A2A8961A,11/3/2023,W00112,35N,M,SSG,NCO,E6,38,RECORD,none,151,200,8.8,40,'01:59','16:19',,85,76,,72,88,83,89,,493,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
44A36FCD-576D-4ED2-BA9D-6AA7AFD7D511,11/14/2023,W00101,35N,M,SGT,NCO,E5,32,RECORD,none,216,200,8.7,32,'01:56','14:51',,100,73,,70,79,82,96,,500,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D17E2305-0A8C-4972-BE3A-83002DEF62E1,4/14/2023,W00113,35A,M,CPT,Officer,O3,28,RECORD,none,212,340,10,52,'01:34','14:53',,100,100,,81,95,98,95,,569,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E4A4B525-03BD-48E4-9341-98390BB86887,4/25/2023,W00122,35F,M,SGT,NCO,E5,24,RECORD,none,215,250,10.1,50,'01:49','15:12',,100,81,,84,94,84,93,,536,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D7544960-89E7-43B7-8374-901A2E69B6FD,3/29/2023,W00133,35S,M,SGT,NCO,E5,19,RECORD,none,169,240,9.1,40,'01:49','14:20',,84,82,,78,84,84,96,,508,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
33559016-E231-471C-9B90-29136E70E1DE,11/8/2023,W00121,35F,M,CPL,NCO,E4,23,RECORD,none,92,180,7.6,28,'02:03','14:17',,62,69,,63,72,71,97,,434,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3AE39668-4650-4074-9B93-1EFCCD0B0B56,9/14/2023,W00113,35P,M,SSG,NCO,E6,27,RECORD,none,211,260,10.1,46,'01:51','16:06',,100,84,,82,90,84,87,,527,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
87B9DD14-E501-4786-B7E1-F85D2F750925,9/15/2023,W00111,35P,M,SFC,NCO,E7,54,RECORD,none,151,200,8,33,'02:12','16:03',,85,88,,78,92,88,97,,528,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F6991311-CB5F-4F75-B6C4-8466D045F79E,7/21/2023,W00114,35P,M,SSG,NCO,E6,30,RECORD,none,210,280,9.1,57,'01:39','16:30',,100,87,,72,98,94,85,,536,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8DB13212-EDD0-4FCC-9449-196CE4193069,8/9/2023,W00113,352N,F,WO1,Warrant,W1,36,RECORD,none,101,180,7.1,31,'02:20','17:31',,68,93,,93,91,90,91,,526,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F589CE20-F924-4E0D-BDCD-859F71743DB8,4/25/2023,W00112,35N,M,SGT,NCO,E5,35,RECORD,none,155,340,12.5,45,'01:40','17:43',,84,100,,98,91,96,77,,546,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
